IFDI (%),Inflation,GDP growth (%),Population,Human Capital,Infrastructure,GDP,corruption,regulation,political stability,rule of law,accountability,government,labor force,inflation -2,GDP per capita,Financial Development,Financial Insitutions,FI Deepening,High income,Low income,Lower middle income,Upper middle income,Central Asia,Eastern Asia,Southern Asia,South-Eastern Asia,Western Asia,Northern Asia
0.03610225232,-0.03951157005,-0.4207461333,-0.3404720441,-1.262083891,-0.1180802122,-0.3721652587,-1.034274631,-0.4927918139,-1.583861929,-0.9231826928,0.002412395731,-0.6961671026,-1.262083891,-0.1651304691,-0.363228484,-0.4057065272,0.1116741175,-0.05073527407,0,0,1,0,0,0,0,0,1,0
-0.1418940583,-0.3517237105,1.141175298,-0.358982317,0.9392345157,0.3322239514,3.048056474,0.8173482074,1.936451775,1.858328571,1.083459555,0.7030241021,1.416476321,0.9392345157,-0.2188193782,3.215343204,0.3289576431,1.768504478,0.6419109262,1,0,0,0,0,1,0,0,0,0
-0.1986564075,-0.08494715016,0.4354072275,-0.2529508925,0.1798017499,0.2639960478,-0.3088519882,0.1309874902,0.7050553277,0.3857987233,0.5547582126,0.2404269555,0.7600982419,0.1798017499,-0.07285825292,-0.2567354914,1.348225793,1.175650103,1.956705966,0,0,0,1,0,0,0,1,0,0
0.6482409367,-0.1913041951,0.6519522798,-0.3595445538,-0.3395871636,-0.8174162237,-0.298377367,-0.773211208,-0.5606892178,0.5145413977,-0.7126663527,-0.2193494768,-0.6852274679,-0.3395871636,-0.2192939466,-0.2798811049,-0.9787735228,-0.5507418378,-0.5881331881,0,0,0,1,0,0,1,0,0,0
1.10085718,-0.041522291,0.404751228,-0.3506674748,-0.3322857922,-0.477641264,-0.6143330164,-0.4051676662,-0.2041993188,1.149618898,-0.314749677,1.170188119,-0.4810209544,-0.3322857922,0.5558463941,-0.5902141807,-0.05453415951,0.7503758977,-0.6016162899,0,0,1,0,0,1,0,0,0,0
0.360535884,-0.01415850645,0.4918017112,-0.184222122,-0.0002086041888,-1.048026538,-0.7334284417,-0.5360985574,-1.021706885,-0.9724194474,-1.109964953,-0.3851000224,-1.434063105,-0.0002086041888,0.1146768558,-0.7333106327,-1.298591215,-1.233183096,-0.8285176314,0,0,1,0,0,0,0,1,0,0
-0.4898035559,-0.1095856692,0.9872500948,-0.2657826545,-2.158439905,-0.9115707307,-0.7448888994,-0.747663717,-0.9063383549,-0.4042699575,-0.7817671361,0.5082604951,-1.263498908,-2.158439905,0.3285012637,-0.7507774757,-1.030388143,-0.6529762811,-0.2830298563,0,0,1,0,0,0,1,0,0,0
-0.1181732491,-0.3152895257,-0.5251823,-0.3457754362,0.5765095959,-0.3773462457,0.07219803272,0.3824706045,0.403339805,1.110871102,0.5776269871,-0.6497098885,0.003851884875,0.5765095959,0.2422283085,0.1524775616,0.06220170997,-0.2746034443,-0.3808786521,1,0,0,0,0,0,0,0,1,0
-0.4822747773,-0.06332984343,0.1947454247,0.3709914084,-1.182580069,-1.030969562,-0.7186014636,-0.7781154138,-0.7601592382,-2.464152748,-0.830224215,-0.1551446464,-0.9017851819,-1.182580069,-0.05041027175,-0.7196397072,-0.8311653573,-0.9628415013,-0.8011661963,0,0,1,0,0,0,1,0,0,0
-0.4982347565,-0.4358265419,-0.8393627001,-0.351967694,1.986124978,0.0456667564,2.0987729,0.9344788915,0.3996881799,0.9957640157,0.9358632487,-0.8039089373,0.7025769371,1.986124978,0.2860766387,2.358764669,0.5166033176,-0.1792197626,-0.2576045786,1,0,0,0,0,0,0,0,1,0
-0.3432631009,-0.103909809,-0.2598282928,0.1304660121,0.7394834167,0.3731606935,-0.2757679114,-0.9047123557,-0.6621359272,-0.4709707076,-0.9683021667,-0.687588052,-0.3784471757,0.7394834167,0.06779307865,-0.3087548097,0.401314587,0.5706751493,-0.3646989299,0,0,0,1,0,0,0,0,0,1
-0.5588517372,-0.5602856821,-0.4193510935,-0.245448461,-0.8278776434,-0.09078905073,0.2235833857,0.5161387269,-0.08118519866,-0.4786975406,0.1700683416,-1.493909385,0.09360394124,-0.8278776434,0.1606920833,0.2500448894,0.2763782639,-0.5523227828,-0.4452123092,1,0,0,0,0,0,0,0,1,0
3.259927804,-0.4175189773,0.2087481366,-0.3421536722,0.9267951422,1.301060182,2.184229245,2.519107639,2.345205558,2.076497976,2.281783337,0.5492280124,2.463387595,0.9267951422,-0.1521022232,2.299481446,1.795391706,1.633597171,2.712530129,1,0,0,0,0,0,0,1,0,0
-0.4348589426,-0.2794338872,-0.02724028284,-0.1873567576,0.2726463492,2.433643381,0.744302907,0.6461572077,1.187754519,0.6933948572,1.473341256,1.7943719,1.05617416,0.2726463492,-0.2122022828,0.7812664945,2.169718296,1.91131651,1.97327092,1,0,0,0,0,1,0,0,0,0
-0.3896218126,0.3019267759,0.548405451,-0.2883734047,-0.7014106796,-0.3159411325,-0.581212646,-0.4205645916,-0.246078894,0.1737653336,0.109373378,0.6930844421,-0.3593910379,-0.7014106796,0.07880664739,-0.5691505135,-0.6468963402,-0.6482334461,-0.5338155495,0,0,1,0,0,0,1,0,0,0
-0.3430826165,-0.4084983387,0.1502959692,-0.1212544586,0.7695001658,-0.1658397447,-0.4814264596,-0.3707241739,-0.05220042454,-0.5983498232,0.0933034284,-0.6280844121,0.1487726364,0.7695001658,-0.2411151393,-0.4819416403,1.510787727,1.31688119,1.208586433,0,0,0,1,0,0,0,1,0,0
-0.174600413,-0.1876994006,0.630416353,0.00001350162017,-0.4411753805,-0.8583529659,-0.6450597948,-0.4405235689,0.08405083649,-1.0919581,-0.5414595817,0.8893255662,-0.1956494095,-0.4411753805,-0.2034720149,-0.6285226954,-0.1090430572,-0.5438910761,-0.382419578,0,0,1,0,0,0,0,1,0,0
-0.2353205276,-0.2771635496,-0.450024531,-0.3304599281,1.450150233,0.591489985,1.302673979,1.386692292,1.080944485,0.9433806327,1.025731352,-0.6969904331,1.502464202,1.450150233,0.03523589495,1.465030828,0.5730417338,-0.2967366743,-0.2136881899,1,0,0,0,0,0,0,0,1,0
-0.2036970794,0.9248520422,0.1882410516,-0.2515541774,-0.5086905308,-0.3841690361,-0.7015957231,-1.216642658,-1.54172112,-0.01895097336,-1.326538428,-1.637900135,-0.8990796809,-0.5086905308,1.295582141,-0.6465926922,-0.7211828025,-0.219797351,-0.8855318903,0,0,1,0,1,0,0,0,0,0
-0.169056963,-0.6173551216,-0.5433352554,-0.3514463544,0.3797331297,0.1207174503,-0.6157113024,-0.6139955946,0.1731733113,-0.4996054419,-0.1222811266,-0.001751515867,-0.5210153176,0.3797331297,-0.3871837141,-0.6076363616,-0.7168413859,-0.1006994943,-0.6204926324,0,0,0,1,0,0,0,0,1,0
0.9547679358,0.7802773265,-1.118789171,-0.3281269063,0.2862575477,0.05248954676,-0.6059336543,-0.8347989094,-0.5124192987,-0.6597099681,-0.5897930456,-1.320502615,-0.3416288354,0.2862575477,0.9024604153,-0.5251616997,-0.7891983298,-1.337525466,-0.7233494374,0,0,0,1,0,0,0,0,1,0
-0.4798511295,-0.1944008432,0.02749759115,-0.3563734129,0.6131967336,0.2162365153,0.3194175217,0.08331404727,0.6190139116,-0.6413019247,0.6086543513,-1.066638327,0.1670053609,0.6131967336,-0.399244915,0.3917953246,-0.04729846512,-0.6318970145,0.2451225023,1,0,0,0,0,0,0,0,1,0
-0.4637493411,0.08081937126,0.6622406983,0.1794982861,-0.75964137,-1.088281001,-0.7141081067,-0.8738044537,-0.9867882201,-1.171953548,-0.7529648418,-0.0079302234,-0.9857733448,-0.75964137,2.082550875,-0.7318846302,-0.6739095992,-1.015012686,-0.6794330488,0,0,1,0,0,0,1,0,0,0
-0.5111780676,-0.150686957,0.8866851635,-0.3586062271,-0.0664617891,-0.9286277066,-0.6440599396,1.382016189,-0.8495099395,1.516302578,0.706681044,0.7414395446,0.4295565926,-0.0664617891,-0.03951310658,-0.6375941001,-0.8991808845,-0.4880310194,-0.6786625858,0,0,1,0,0,0,1,0,0,0
-0.7473806027,-0.503812931,-1.010307389,-0.3597017136,0.04963903017,0.06613512747,0.508611027,0.7433289144,0.6020110323,1.557095712,0.7375847933,-0.4339924037,1.079700256,0.04963903017,-1.232139336,0.7441328765,-0.2006951862,0.1923023125,-0.4606215684,1,0,0,0,0,0,0,1,0,0
1.017473379,-0.1709491854,0.6308174269,-0.3082763054,0.8356632103,-1.023464493,-0.7325584905,-1.346433037,-0.624250317,0.4937471264,-1.259909945,-0.70840761,-1.029178992,0.8356632103,-0.1000519182,-0.7356859367,-1.117698855,-0.8732546179,-0.3577647633,0,0,1,0,0,0,0,1,0,0
-0.3765882593,-0.2738149359,0.6160823191,4.334533763,0.8810038253,-0.1180802122,-0.4006851643,-0.1678269131,-0.419302859,-0.311207071,-0.3252569518,-1.318622139,0.2655797032,0.8810038253,-0.285223139,-0.3558315062,1.213159497,0.6481414543,0.6557792595,0,0,0,1,0,1,0,0,0,0
-0.5343960987,-0.6240405228,0.009135379836,-0.3569997073,0.09065290654,-1.106702535,-0.7292247567,-0.4750811125,-1.194816737,0.2393297848,-1.376849732,1.072806316,-1.377718105,0.09065290654,-0.3913115638,-0.7298833165,-1.418221362,-1.478756553,-0.9537178622,0,0,1,0,0,0,0,1,0,0
0.8083435065,-0.260196373,0.02343453774,-0.3485308385,0.7116300369,0.3936290646,-0.5931368204,0.9509022785,0.9220987938,-0.1042870268,0.4919617941,1.172740194,0.3410984715,0.7116300369,-0.20754614,-0.5797122192,-0.4081184253,0.3835966576,-0.5707977715,0,0,0,1,0,0,0,0,1,0
4.77704114,-0.2325020495,-0.1988650537,-0.3363192331,0.5650617666,2.856656383,1.335320739,1.867760671,2.385259321,1.095985586,2.158291955,1.283016692,1.968398534,0.5650617666,-0.2645391197,1.447709339,1.763072271,1.634124153,2.557281843,1,0,0,0,0,1,0,0,0,0
-0.3273675804,0.02376038779,0.8615221332,4.168219189,-1.022941442,-0.9968556101,-0.7114587204,-0.2465223093,-0.4164500269,-0.8318592636,0.007761850404,1.368578359,-0.08201836565,-1.022941442,-0.1213000472,-0.7113823659,0.2860258564,-0.1175629076,0.3117675482,0,0,1,0,0,0,1,0,0,0
-0.5142978696,-0.1198093782,0.2994605994,0.5248438653,0.2361394922,-0.8440251061,-0.6216116792,-0.3897707409,-0.09681871857,-0.172010446,-0.3415741314,1.001885499,-0.2145879168,0.2361394922,-0.1928524275,-0.619989014,-0.1283382423,-0.2113656443,-0.4806536053,0,0,1,0,0,0,0,1,0,0
-0.4822103186,0.2556270826,0.9589656629,-0.07927109324,-1.881799056,1.389756457,-0.5271915287,-0.7059209416,-1.482496326,-0.6655050929,-0.7827560561,-1.027685606,-0.4330277185,-1.881799056,0.4304349763,-0.5219604534,-0.07286458529,0.3693681526,-0.315774532,0,0,1,0,0,0,1,0,0,0
-0.09732729896,-0.5313537122,0.2102826804,-0.3322271503,0.6781879531,1.655845281,1.040932488,1.445998967,1.423626677,-0.6489151278,1.362211374,1.832921662,1.386951071,0.6781879531,-0.3791876841,1.135815101,0.8272557967,1.4718138,1.233241247,1,0,0,0,0,0,0,0,1,0
-0.471613305,-0.4885280367,-0.4467636255,0.06882673946,1.015403143,2.317655945,1.123008367,1.828412973,1.555541633,1.359606949,1.788188654,2.097397209,1.946284004,1.015403143,-0.3736361291,1.038424527,2.285971786,2.391396808,1.890831383,1,0,0,0,0,1,0,0,0,0
-0.07526952483,-0.5542534458,-0.2304627051,-0.3274270363,-2.296985681,-0.8453896642,-0.5999560189,0.4236431234,0.01660988568,-0.3043892771,0.3807082967,-0.1789192384,-0.01696871011,-2.296985681,-0.2892793558,-0.5940838184,-0.08926549257,-0.0701345576,0.2562942152,0,0,0,1,0,0,0,0,1,0
1.040343333,0.9738405701,-0.3863932783,-0.3009357605,1.017296091,0.3390467418,-0.4191728695,-0.8110762392,-0.2449377611,0.2611467252,-0.5576531464,-0.8429959785,-0.3210435013,1.017296091,0.8099643461,-0.2535894661,-0.2730521301,-0.5185959561,-0.458695411,0,0,0,1,1,0,0,0,0,0
-0.5427241654,-0.1528559423,-0.06795800689,-0.3474461354,0.7616579521,-0.2135992772,0.5215063422,-0.202156354,-0.1616350638,0.1952413844,0.08588652857,-0.06850842117,-0.393974399,0.7616579521,-1.023499364,0.7197842784,0.5662884191,0.1048233558,-0.1616819402,1,0,0,0,0,0,0,0,1,0
0.5945597143,-0.436436246,0.1778828812,-0.3405727119,0.1175147421,-0.6939237183,-0.7403734282,-1.121751978,-0.50169265,-0.4814246582,-1.212565401,0.2139659689,-1.289377614,0.1175147421,0.1305435581,-0.7403404856,-1.32994589,-1.336471503,-0.8639589275,0,0,1,0,1,0,0,0,0,0
0.1806058118,-0.3145004089,0.6464244346,-0.3378257211,-0.3437336214,0.1275402407,-0.6824876019,-0.9871714449,-0.9242541405,0.8558856113,-0.9265202977,-1.586589998,-0.6633481986,-0.3437336214,-0.140614086,-0.6832510805,-1.180408206,-1.486661278,-0.8269767054,0,0,1,0,0,0,0,1,0,0
0.0702524824,-0.5547509662,-0.3071375799,-0.3399666512,-1.337531395,0.8371104378,-0.3968902223,-0.9911632403,-0.5366113149,-1.576475985,-0.9245424578,0.07816872287,-0.7220458082,-1.337531395,-0.3332172272,-0.3774722688,-0.4582859064,0.07847427246,-0.05343189442,0,0,1,0,0,0,0,0,1,0
-0.04534778681,-0.2365747338,-0.6966152529,-0.3590226525,0.9252627556,0.4072746453,2.708197887,1.044424344,1.961214357,1.839579638,1.092112605,0.6938903605,1.187802668,0.9252627556,-0.3340768228,2.924478849,0.3371580968,1.785894873,0.7154901388,1,0,0,0,0,1,0,0,0,0
-0.0007036770437,-0.2646738638,0.1977447603,-0.2544714258,0.1586187588,-0.08396626038,-0.3295066194,0.1691946754,0.696725058,0.4065929946,0.5557471326,0.2161150845,0.8075033254,0.1586187588,-0.2627482955,-0.2792662078,1.277798367,1.183027846,1.962484438,0,0,0,1,0,0,0,1,0,0
0.7577820862,-0.4249629562,0.5678488181,-0.3596061008,-0.5102229174,-0.7955832946,-0.322079762,-0.608407081,-0.6268749225,0.7230522605,-0.4110457598,-0.208335259,-0.4871377393,-0.5102229174,-0.3916339122,-0.2947038683,-1.017363893,-0.6324239961,-0.608165225,0,0,0,1,0,0,1,0,0,0
-5.369341584,-0.4016711237,-0.3184199643,-0.3508923973,-0.4127811584,-0.6154616292,-0.615185018,-0.4437170053,-0.1744157517,1.154391353,-0.2032489497,1.223244412,-0.2675216329,-0.4127811584,-0.1432286893,-0.5970553012,-0.02993279858,0.7076903827,-0.5773467067,0,0,1,0,0,1,0,0,0,0
0.09050541236,0.2236713291,0.4440913502,-0.1855619864,0.1121063188,-1.052802491,-0.7355446219,-0.5942647199,-1.056739663,-0.658800929,-1.037279335,-0.2938969264,-1.344193418,0.1121063188,-0.0874803324,-0.7366933651,-1.337181585,-1.315919218,-0.8554838349,0,0,1,0,0,0,0,1,0,0
-0.5214141124,0.4115619443,-0.5026872833,-0.2668729743,-2.177189106,-0.9115707307,-0.7520853061,-0.8051455717,-0.9616832976,-0.7030029593,-0.9260258377,0.4385485557,-1.206212865,-2.177189106,0.229012026,-0.7543193553,-1.049683328,-0.6946078328,-0.2838003192,0,0,1,0,0,0,1,0,0,0
-0.1882914452,-0.363726386,0.301779853,-0.3462619386,0.5471238295,-0.477641264,0.03710904833,0.4859151326,0.6209538375,1.111439252,0.5496899977,-0.6399045482,0.009262886963,0.5471238295,-1.229309833,0.1806386564,-0.05501653913,-0.2666987193,-0.3554533744,1,0,0,0,0,0,0,0,1,0
-0.4712523361,-0.09565443876,0.5681278261,0.3613319579,-1.151030933,-1.024829051,-0.7234148874,-0.8893154303,-0.8168735403,-2.55164777,-0.9318357426,-0.1632038301,-0.9776568416,-1.151030933,-0.3286595797,-0.722025685,-0.8345420146,-0.9702192446,-0.8023218907,0,0,1,0,0,0,1,0,0,0
-0.5113843355,-0.2055239581,-0.04387613241,-0.3523621804,1.984953153,0.1070718696,2.052963218,1.122321381,0.7189771484,1.264044205,1.023382667,-0.7697917262,0.6972835655,1.984953153,-1.215019056,2.550864185,0.6989428162,-0.003734867574,-0.260301199,1,0,0,0,0,0,0,0,1,0
-0.2485861323,0.2351396988,-0.5444338492,0.1295260579,0.74489184,0.3868062743,-0.3729806209,-0.8181474198,-0.5667372219,-0.8174282666,-0.9671896318,-0.7438680185,-0.5341899314,0.74489184,-0.1565613754,-0.3165590461,0.5904074004,0.7487949527,-0.3747149484,0,0,0,1,0,0,0,0,0,1
-0.1521558866,-0.2668667812,-0.2495921883,-0.2480769898,-0.6621094706,-0.1794853254,0.1758443786,0.3643364479,0.01273003403,-0.277799881,0.4653845697,-1.544010644,0.09819152997,-0.6621094706,-0.6225965074,0.2647574402,0.6425044,-0.5338784244,-0.4178608741,1,0,0,0,0,0,0,0,1,0
2.063934922,-0.5294073385,0.04756872621,-0.3421704885,0.9157078745,1.321528553,1.976619589,2.466187837,2.415955794,1.93832402,2.284132022,0.574211482,2.450801133,0.9157078745,-0.3673951068,2.168267127,1.67383204,1.535578581,2.642803231,1,0,0,0,0,0,0,1,0,0
-0.4730829638,-0.3776070748,-0.06433090342,-0.1878443563,0.2327141574,2.611035931,0.6312819033,0.6175303316,1.197225921,0.4339778,1.470127266,1.638023736,1.047704766,0.2327141574,-0.2334056412,0.7371436581,2.213614842,1.888129316,1.89006092,1,0,0,0,0,1,0,0,0,0
-0.4457395746,-0.0760965123,0.3030353889,-0.2886485527,-0.7325992537,-0.3500550843,-0.5948694991,-0.2451536938,-0.2013464867,0.2466020982,0.2088834507,0.6672950542,-0.186944754,-0.7325992537,0.0761562276,-0.5823443885,-0.6825924325,-0.6561381711,-0.5472986513,0,0,1,0,0,0,1,0,0,0
-0.1316709052,0.1303835662,0.6250105738,-0.3316204163,-2.039184172,-0.7607870638,-0.7559251488,-1.188928193,-1.337344228,-0.627552707,-1.364735462,-1.493103467,-1.438415432,-2.039184172,-0.3627568722,-0.7472639552,-1.415809464,-1.492458076,-0.8681964738,0,0,1,0,1,0,0,0,0,0
-0.4684032607,-0.4566925647,0.02081883813,-0.1222396341,0.8140295173,-0.6679971149,-0.5097914,-0.377225098,-0.0006212201967,-0.8669709021,0.04150874461,-0.5979967928,0.1111308828,0.8140295173,-0.1751859469,-0.4934420258,1.689750568,1.325312896,1.182775924,0,0,0,1,0,0,0,1,0,0
-0.2421402603,-0.3491423456,0.6685183774,-0.006290874017,-0.2380890871,-0.879503616,-0.6469732304,-0.4537535196,0.06784675017,-1.307173127,-0.4557943887,0.9957067915,-0.1328347331,-0.2380890871,-0.2965948726,-0.6367947275,-0.1707876494,-0.5955352795,-0.4197870315,0,0,1,0,0,0,0,1,0,0
-0.2418050749,-0.3124236081,0.3916029779,-0.3307104235,1.394353333,0.6051355657,1.204795261,1.427978862,1.034386265,0.8839521961,1.08902223,-0.6345317591,1.504816812,1.394353333,-0.9063525997,1.467010638,0.3902198556,-0.3958092277,-0.1913447641,1,0,0,0,0,0,0,0,1,0
-0.3282571108,0.3450002958,0.4562456344,-0.2533836707,-0.5140088137,-0.3773462457,-0.6632167024,-1.230670968,-1.927309906,-0.05963047684,-1.317638149,-1.758116292,-0.9334277811,-0.5140088137,0.3884043327,-0.6505600584,-0.9150994122,-0.6134526561,-0.9194322605,0,0,1,0,1,0,0,0,0,0
-0.3522099713,-0.0990284603,-0.02019533187,-0.3514031801,0.3430459919,0.1684769828,-0.6163840083,-0.5571980477,0.1549151858,-0.03235930132,-0.4963401078,0.05587164786,-0.5437180003,0.3430459919,-0.3025404089,-0.6088721606,-0.7366189506,-0.150235771,-0.6567043915,0,0,0,1,0,0,0,0,1,0
0.4060050653,-0.06915252296,-0.3874395582,-0.3284939249,0.1603314262,0.134363031,-0.5270327154,-0.9486221058,-0.4841192043,-0.5744875446,-0.8103222004,-1.308951118,-0.4586711631,0.1603314262,-1.203647323,-0.5131750297,-0.6087883497,-0.8674578196,-0.6717284192,0,0,0,1,0,0,0,0,1,0
-0.5502529439,-0.2890937717,-0.07896138328,-0.3565341965,0.5737152438,0.2776416285,0.3180892167,0.2597514068,0.8564836555,-0.9544659235,0.5710753922,-0.9875240068,0.4456719684,0.5737152438,-1.250172935,0.391968495,0.04435366381,-0.6102907661,0.2366474097,1,0,0,0,0,0,0,0,1,0
-0.3900988071,0.1495307016,0.5644309706,0.1728848794,-0.7460301714,-1.084187327,-0.7347343791,-0.8248764464,-1.111057586,-1.115252229,-0.8759617639,0.08851134201,-1.039412844,-0.7460301714,0.1146231311,-0.7356279194,-0.6565439327,-0.9949873829,-0.6767364284,0,0,1,0,0,0,1,0,0,0
-0.5385343485,-0.01662055132,0.5672036122,-0.3586281763,-0.04735202692,-0.9204403581,-0.6537401682,1.266482223,-0.8997197844,1.351198337,0.7377084083,0.7294850887,0.3388634924,-0.04735202692,-0.1142979246,-0.6488814006,-0.9310179398,-0.5623354344,-0.6921456876,0,0,1,0,0,0,1,0,0,0
-0.4063552964,-0.5249741805,-0.6466379523,-0.3597171325,0.09344725856,0.1070718696,0.6995239472,0.7476628638,0.894026926,1.661294328,0.5475885428,-0.2366767219,1.053351029,0.09344725856,-1.988305894,0.8004931862,-0.2354265192,0.1295914941,-0.6231892527,1,0,0,0,0,0,0,1,0,0
0.7247663296,-0.3521468349,0.6364847761,-0.3089769096,0.7220863219,-1.009136633,-0.7379342537,-1.177409012,-0.6884960958,0.3313700021,-1.155331657,-0.7316449231,-1.029414253,0.7220863219,-0.2513049289,-0.7390550529,-1.159183503,-0.9607335746,-0.4263359667,0,0,1,0,0,0,0,1,0,0
-0.2945194165,-0.3306386044,0.6496504642,4.307702098,0.8931727776,0.004730014262,-0.4044818258,-0.2040952261,-0.4650622859,-0.3684765396,-0.4297116244,-1.454553704,0.3368637742,0.8931727776,-0.4114941524,-0.381920426,1.143696831,0.583849691,0.6068548616,0,0,0,1,0,1,0,0,0,0
-0.229661052,-0.4104648656,-0.0904181476,-0.3570631458,0.09777399716,-1.105337977,-0.7305212981,-0.4856878833,-1.194816737,-0.04929015613,-1.324436973,1.02633169,-1.424417405,0.09777399716,0.2337039854,-0.7311156201,-1.410020908,-1.460839176,-0.9483246215,0,0,1,0,0,0,0,1,0,0
0.892346111,-0.07158579435,0.006136044275,-0.3485383804,0.7740973255,0.591489985,-0.595902511,0.9368739688,0.7958895018,-0.2771181016,0.3506698524,1.14507033,0.1551246824,0.7740973255,0.07026441603,-0.5869360423,-0.617471183,0.03473479411,-0.6135584657,0,0,0,1,0,0,0,0,1,0
6.96691014,-0.1738047678,-0.1618267472,-0.3364725085,0.5366675445,2.890770335,1.271898895,1.974740789,2.427937689,1.435738981,2.290065542,1.467706319,2.055327459,0.5366675445,-0.08499108678,1.413518902,1.968565992,1.635178116,2.548421519,1,0,0,0,0,1,0,0,0,0
-0.3074240523,0.01959757357,0.8161833398,4.114860936,-1.000316205,-0.9900328198,-0.7175038529,-0.3255598595,-0.5459686042,-0.8254959893,-0.01003870918,1.350982475,-0.06013909634,-1.000316205,-0.2071163422,-0.7171736601,0.2546711807,-0.264063811,0.1126028733,0,0,1,0,0,0,1,0,0,0
-0.2809315182,0.1665725028,0.2721178194,0.5155112773,0.2600266949,-0.8508478965,-0.6331187327,-0.4536394683,-0.2415143626,-0.4450630908,-0.4481302589,1.024585533,-0.5378364763,0.2600266949,-0.05484256161,-0.6267954055,-0.1481158069,-0.199245066,-0.5041527255,0,0,1,0,0,0,0,1,0,0
-0.5123898915,0.7844465803,-0.8266852759,-0.08439851291,-2.013854723,1.389756457,-0.5518535836,-0.5852546673,-1.588964019,-0.7914070199,-1.086478104,-1.256835063,-0.4517309648,-2.013854723,-0.3935948646,-0.5397587062,-0.1683757512,0.3272096192,-0.3955174483,0,0,1,0,0,0,1,0,0,0
-0.09547088781,-0.5363740376,-0.1447375097,-0.3327884836,0.6836865168,1.771832717,0.9686495766,1.172389901,1.375927324,-0.9879867434,1.475195481,1.776776016,1.442237396,0.6836865168,-0.2037048221,1.088732447,0.9898177306,1.44335679,1.283706571,1,0,0,0,0,0,0,0,1,0
-0.5618941888,-0.3954124634,-0.3060738621,0.06904667115,0.9320232847,2.297187574,0.9079629449,1.882701391,1.312480338,1.457328661,1.912792571,2.103441596,1.909230403,0.9320232847,-0.2221861277,1.023735776,2.30623173,2.417745892,1.919723744,1,0,0,0,0,1,0,0,0,0
-0.04248581962,-0.5641874686,-0.1428716439,-0.3290186989,-2.419125906,-0.8569884078,-0.5969921138,0.4164578916,0.04958862474,-0.4301775742,0.5896176418,-0.2572276404,-0.02767308381,-2.419125906,-0.2169479669,-0.5881030301,-0.07334696492,-0.145492936,0.2227790764,0,0,0,1,0,0,0,0,1,0
-0.1172321518,0.1983833647,-0.3689552809,-0.3017858777,1.003504612,0.4413885971,-0.2829839092,-0.8561265023,-0.1644878959,0.2158083959,-0.5612379813,-0.7869846515,-0.3268073949,1.003504612,-0.2479560877,-0.251793579,-0.3087482224,-0.5228118094,-0.4375076796,0,0,0,1,1,0,0,0,0,0
-0.545109138,-0.1454570811,-0.4748388014,-0.347917608,0.7224468834,-0.2681816,0.6329747033,-0.1531142955,-0.2833939378,0.01002465063,0.05090348439,-0.1152516869,-0.2474068208,0.7224468834,-2.735572056,0.7292175336,0.4138564573,0.01207458243,-0.2167700418,1,0,0,0,0,0,0,0,1,0
1.631378232,0.1807231843,0.09765065489,-0.3409875369,0.1502357028,-0.6570806504,-0.7403531844,-1.206492093,-0.6734331424,-0.7432279432,-1.175851747,0.2333080098,-1.305022468,0.1502357028,-0.1043498962,-0.7416457791,-1.266754159,-1.202091178,-0.8470087424,0,0,1,0,1,0,0,0,0,0
0.3859841868,-0.3467547025,0.6895486023,-0.3381774224,-0.3227309111,-0.1521941639,-0.6914302773,-0.9389277454,-1.026271416,0.871793797,-0.9360386525,-1.579068093,-0.806739754,-0.3227309111,-0.2009469528,-0.6892483073,-1.164972058,-1.485607315,-0.8369927239,0,0,1,0,0,0,0,1,0,0
-0.01960297387,-0.8540998132,-0.4975953881,-0.3394918661,-1.412708478,-0.05667509895,-0.4148908154,-0.890341892,-0.4781853135,-1.670447911,-0.9210812378,0.1549996079,-0.6260593364,-1.412708478,-0.1125429169,-0.3930686749,-0.4336845455,0.1259026225,-0.07962763503,0,0,1,0,0,0,0,0,1,0
-0.4379013942,-0.01536700766,-4.329891774,-0.3590613909,0.9791667074,0.4823253392,2.771597549,0.7870105619,1.950601822,1.608797315,1.178148643,0.6858311768,1.508580987,0.9791667074,-0.007036509965,3.019727987,0.2474354863,1.593546565,0.3868876868,1,0,0,0,0,1,0,0,0,0
-0.155456173,-0.2632786311,0.3096443899,-0.2560196941,0.1608722685,-0.1385485832,-0.3224957822,0.3450617784,0.7432832779,0.5479485877,0.5736713072,0.2503666154,0.9243103922,0.1608722685,-0.3021643358,-0.2941116335,1.32555395,1.25364339,1.998696197,0,0,0,1,0,0,0,1,0,0
0.3531102394,-0.3794722439,0.1143736944,-0.359669272,-0.5996421819,-0.7717035284,-0.333171448,-0.4101859234,-0.5546412138,0.7269156771,-0.6493754742,0.080586478,-0.5374835849,-0.5996421819,0.2445116093,-0.3055454981,-1.080555624,-0.7673313029,-0.636287123,0,0,0,1,0,0,1,0,0,0
-0.4724899436,0.1032425932,-0.163221787,-0.3511116725,-0.3073169048,-0.534952703,-0.6040502434,-0.452384904,-0.4812663722,1.068259891,-0.4058539299,1.139294582,-0.6809927707,-0.3073169048,-0.3566322534,-0.5956624366,-0.104219261,0.566459296,-0.5827399474,0,0,1,0,0,1,0,0,0,0
